"transp_tech","season","zone_start","zone_end","rate"
"pipe_gas","shoulder","energyIsland","reserved",0.00
"pipe_gas","wint","energyIsland","residential",0.00
"pipe_gas","sum","energyIsland","residential",0.00
"pipe_gas","shoulder","energyIsland","residential",0.00
"pipe_gas","wint","energyIsland","school",0.00
"pipe_gas","sum","energyIsland","school",0.00
"pipe_gas","shoulder","energyIsland","school",0.00
"pipe_gas","wint","energyIsland","tech",0.00
"pipe_gas","sum","energyIsland","tech",0.00
"pipe_gas","shoulder","energyIsland","tech",0.00
"pipe_gas","wint","factory","dormitories",0.00
"pipe_gas","sum","factory","dormitories",0.00
"pipe_gas","shoulder","factory","dormitories",0.00
"pipe_gas","wint","factory","energyIsland",0.00
"pipe_gas","sum","factory","energyIsland",0.00
"pipe_gas","shoulder","factory","energyIsland",0.00
"pipe_gas","wint","factory","factory",0.00
"pipe_gas","sum","factory","factory",0.00
"pipe_gas","shoulder","factory","factory",0.00
"pipe_gas","wint","factory","factory_assembly",0.00
"pipe_gas","sum","factory","factory_assembly",0.00
"pipe_gas","shoulder","factory","factory_assembly",0.00
"pipe_gas","wint","factory","factory_blades",0.00
"pipe_gas","sum","factory","factory_blades",0.00
"pipe_gas","shoulder","factory","factory_blades",0.00
"pipe_gas","wint","factory","hospital",0.00
"pipe_gas","sum","factory","hospital",0.00
"pipe_gas","shoulder","factory","hospital",0.00
"pipe_gas","wint","factory","multifunction",0.00
"pipe_gas","sum","factory","multifunction",0.00
"pipe_gas","shoulder","factory","multifunction",0.00
"pipe_gas","wint","factory","northDistrict",0.00
"pipe_gas","sum","factory","northDistrict",0.00
"pipe_gas","shoulder","factory","northDistrict",0.00
"pipe_gas","wint","factory","quality",0.00
"pipe_gas","sum","factory","quality",0.00
"pipe_gas","shoulder","factory","quality",0.00
"pipe_gas","wint","factory","reserved",0.00
"pipe_gas","sum","factory","reserved",0.00
"pipe_gas","shoulder","factory","reserved",0.00
"pipe_gas","wint","factory","residential",0.00
"pipe_gas","sum","factory","residential",0.00
"pipe_gas","shoulder","factory","residential",0.00
"pipe_gas","wint","factory","school",0.00
"pipe_gas","sum","factory","school",0.00
"pipe_gas","shoulder","factory","school",0.00
"pipe_gas","wint","factory","tech",0.00
"pipe_gas","sum","factory","tech",0.00
"pipe_gas","shoulder","factory","tech",0.00
"pipe_gas","wint","factory_assembly","dormitories",0.00
"pipe_gas","sum","factory_assembly","dormitories",0.00
"pipe_gas","shoulder","factory_assembly","dormitories",0.00
"pipe_gas","wint","factory_assembly","energyIsland",0.00
"pipe_gas","sum","factory_assembly","energyIsland",0.00
"pipe_gas","shoulder","factory_assembly","energyIsland",0.00
"pipe_gas","wint","factory_assembly","factory",0.00
"pipe_gas","sum","factory_assembly","factory",0.00
"pipe_gas","shoulder","factory_assembly","factory",0.00
"pipe_gas","wint","factory_assembly","factory_assembly",0.00
"pipe_gas","sum","factory_assembly","factory_assembly",0.00
"pipe_gas","shoulder","factory_assembly","factory_assembly",0.00
"pipe_gas","wint","factory_assembly","factory_blades",0.00
"pipe_gas","sum","factory_assembly","factory_blades",0.00
"pipe_gas","shoulder","factory_assembly","factory_blades",0.00
"pipe_gas","wint","factory_assembly","hospital",0.00
"pipe_gas","sum","factory_assembly","hospital",0.00
"pipe_gas","shoulder","factory_assembly","hospital",0.00
"pipe_gas","wint","factory_assembly","multifunction",0.00
"pipe_gas","sum","factory_assembly","multifunction",0.00
"pipe_gas","shoulder","factory_assembly","multifunction",0.00
"pipe_gas","wint","factory_assembly","northDistrict",0.00
"pipe_gas","sum","factory_assembly","northDistrict",0.00
"pipe_gas","shoulder","factory_assembly","northDistrict",0.00
"pipe_gas","wint","factory_assembly","quality",0.00
"pipe_gas","sum","factory_assembly","quality",0.00
"pipe_gas","shoulder","factory_assembly","quality",0.00
"pipe_gas","wint","factory_assembly","reserved",0.00
"pipe_gas","sum","factory_assembly","reserved",0.00
"pipe_gas","shoulder","factory_assembly","reserved",0.00
"pipe_gas","wint","factory_assembly","residential",0.00
"pipe_gas","sum","factory_assembly","residential",0.00
"pipe_gas","shoulder","factory_assembly","residential",0.00
"pipe_gas","wint","factory_assembly","school",0.00
"pipe_gas","sum","factory_assembly","school",0.00
"pipe_gas","shoulder","factory_assembly","school",0.00
"pipe_gas","wint","factory_assembly","tech",0.00
"pipe_gas","sum","factory_assembly","tech",0.00
"pipe_gas","shoulder","factory_assembly","tech",0.00
"pipe_gas","wint","factory_blades","dormitories",0.00
"pipe_gas","sum","factory_blades","dormitories",0.00
"pipe_gas","shoulder","factory_blades","dormitories",0.00
"pipe_gas","wint","factory_blades","energyIsland",0.00
"pipe_gas","sum","factory_blades","energyIsland",0.00
"pipe_gas","shoulder","factory_blades","energyIsland",0.00
"pipe_gas","wint","factory_blades","factory",0.00
"pipe_gas","sum","factory_blades","factory",0.00
"pipe_gas","shoulder","factory_blades","factory",0.00
"pipe_gas","wint","factory_blades","factory_assembly",0.00
"pipe_gas","sum","factory_blades","factory_assembly",0.00
"pipe_gas","shoulder","factory_blades","factory_assembly",0.00
"pipe_gas","wint","factory_blades","factory_blades",0.00
"pipe_gas","sum","factory_blades","factory_blades",0.00
"pipe_gas","shoulder","factory_blades","factory_blades",0.00
"pipe_gas","wint","factory_blades","hospital",0.00
"pipe_gas","sum","factory_blades","hospital",0.00
"pipe_gas","shoulder","factory_blades","hospital",0.00
"pipe_gas","wint","factory_blades","multifunction",0.00
"pipe_gas","sum","factory_blades","multifunction",0.00
"pipe_gas","shoulder","factory_blades","multifunction",0.00
"pipe_gas","wint","factory_blades","northDistrict",0.00
"pipe_gas","sum","factory_blades","northDistrict",0.00
"pipe_gas","shoulder","factory_blades","northDistrict",0.00
"pipe_gas","wint","factory_blades","quality",0.00
"pipe_gas","sum","factory_blades","quality",0.00
"pipe_gas","shoulder","factory_blades","quality",0.00
"pipe_gas","wint","factory_blades","reserved",0.00
"pipe_gas","sum","factory_blades","reserved",0.00
"pipe_gas","shoulder","factory_blades","reserved",0.00
"pipe_gas","wint","factory_blades","residential",0.00
"pipe_gas","sum","factory_blades","residential",0.00
"pipe_gas","shoulder","factory_blades","residential",0.00
"pipe_gas","wint","factory_blades","school",0.00
"pipe_gas","sum","factory_blades","school",0.00
"pipe_gas","shoulder","factory_blades","school",0.00
"pipe_gas","wint","factory_blades","tech",0.00
"pipe_gas","sum","factory_blades","tech",0.00
"pipe_gas","shoulder","factory_blades","tech",0.00
"pipe_gas","wint","hospital","dormitories",0.00
"pipe_gas","sum","hospital","dormitories",0.00
"pipe_gas","shoulder","hospital","dormitories",0.00
"pipe_gas","wint","hospital","energyIsland",0.00
"pipe_gas","sum","hospital","energyIsland",0.00
"pipe_gas","shoulder","hospital","energyIsland",0.00
"pipe_gas","wint","hospital","factory",0.00
"pipe_gas","sum","hospital","factory",0.00
"pipe_gas","shoulder","hospital","factory",0.00
"pipe_gas","wint","hospital","factory_assembly",0.00
"pipe_gas","sum","hospital","factory_assembly",0.00
"pipe_gas","shoulder","hospital","factory_assembly",0.00
"pipe_gas","wint","hospital","factory_blades",0.00
"pipe_gas","sum","hospital","factory_blades",0.00
"pipe_gas","shoulder","hospital","factory_blades",0.00
"pipe_gas","wint","hospital","hospital",0.00
"pipe_gas","sum","hospital","hospital",0.00
"pipe_gas","shoulder","hospital","hospital",0.00
"pipe_gas","wint","hospital","multifunction",0.00
"pipe_gas","sum","hospital","multifunction",0.00
"pipe_gas","shoulder","hospital","multifunction",0.00
"pipe_gas","wint","hospital","northDistrict",0.00
"pipe_gas","sum","hospital","northDistrict",0.00
"pipe_gas","shoulder","hospital","northDistrict",0.00
"pipe_gas","wint","hospital","quality",0.00
"pipe_gas","sum","hospital","quality",0.00
"pipe_gas","shoulder","hospital","quality",0.00
"pipe_gas","wint","hospital","reserved",0.00
"pipe_gas","sum","hospital","reserved",0.00
"pipe_gas","shoulder","hospital","reserved",0.00
"pipe_gas","wint","hospital","residential",0.00
"pipe_gas","sum","hospital","residential",0.00
"pipe_gas","shoulder","hospital","residential",0.00
"pipe_gas","wint","hospital","school",0.00
"pipe_gas","sum","hospital","school",0.00
"pipe_gas","shoulder","hospital","school",0.00
"pipe_gas","wint","hospital","tech",0.00
"pipe_gas","sum","hospital","tech",0.00
"pipe_gas","shoulder","hospital","tech",0.00
"pipe_gas","wint","multifunction","dormitories",0.00
"pipe_gas","sum","multifunction","dormitories",0.00
"pipe_gas","shoulder","multifunction","dormitories",0.00
"pipe_gas","wint","multifunction","energyIsland",0.00
"pipe_gas","sum","multifunction","energyIsland",0.00
"pipe_gas","shoulder","multifunction","energyIsland",0.00
"pipe_gas","wint","multifunction","factory",0.00
"pipe_gas","sum","multifunction","factory",0.00
"pipe_gas","shoulder","multifunction","factory",0.00
"pipe_gas","wint","multifunction","factory_assembly",0.00
"pipe_gas","sum","multifunction","factory_assembly",0.00
"pipe_gas","shoulder","multifunction","factory_assembly",0.00
"pipe_gas","wint","multifunction","factory_blades",0.00
"pipe_gas","sum","multifunction","factory_blades",0.00
"pipe_gas","shoulder","multifunction","factory_blades",0.00
"pipe_gas","wint","multifunction","hospital",0.00
"pipe_gas","sum","multifunction","hospital",0.00
"pipe_gas","shoulder","multifunction","hospital",0.00
"pipe_gas","wint","multifunction","multifunction",0.00
"pipe_gas","sum","multifunction","multifunction",0.00
"pipe_gas","shoulder","multifunction","multifunction",0.00
"pipe_gas","wint","multifunction","northDistrict",0.00
"pipe_gas","sum","multifunction","northDistrict",0.00
"pipe_gas","shoulder","multifunction","northDistrict",0.00
"pipe_gas","wint","multifunction","quality",0.00
"pipe_gas","sum","multifunction","quality",0.00
"pipe_gas","shoulder","multifunction","quality",0.00
"pipe_gas","wint","multifunction","reserved",0.00
"pipe_gas","sum","multifunction","reserved",0.00
"pipe_gas","shoulder","multifunction","reserved",0.00
"pipe_gas","wint","multifunction","residential",0.00
"pipe_gas","sum","multifunction","residential",0.00
"pipe_gas","shoulder","multifunction","residential",0.00
"pipe_gas","wint","multifunction","school",0.00
"pipe_gas","sum","multifunction","school",0.00
"pipe_gas","shoulder","multifunction","school",0.00
"pipe_gas","wint","multifunction","tech",0.00
"pipe_gas","sum","multifunction","tech",0.00
"pipe_gas","shoulder","multifunction","tech",0.00
"pipe_gas","wint","northDistrict","dormitories",0.00
"pipe_gas","sum","northDistrict","dormitories",0.00
"pipe_gas","shoulder","northDistrict","dormitories",0.00
"pipe_gas","wint","northDistrict","energyIsland",0.00
"pipe_gas","sum","northDistrict","energyIsland",0.00
"pipe_gas","shoulder","northDistrict","energyIsland",0.00
"pipe_gas","wint","northDistrict","factory",0.00
"pipe_gas","sum","northDistrict","factory",0.00
"pipe_gas","shoulder","northDistrict","factory",0.00
"pipe_gas","wint","northDistrict","factory_assembly",0.00
"pipe_gas","sum","northDistrict","factory_assembly",0.00
"pipe_gas","shoulder","northDistrict","factory_assembly",0.00
"pipe_gas","wint","northDistrict","factory_blades",0.00
"pipe_gas","sum","northDistrict","factory_blades",0.00
"pipe_gas","shoulder","northDistrict","factory_blades",0.00
"pipe_gas","wint","northDistrict","hospital",0.00
"pipe_gas","sum","northDistrict","hospital",0.00
"pipe_gas","shoulder","northDistrict","hospital",0.00
"pipe_gas","wint","northDistrict","multifunction",0.00
"pipe_gas","sum","northDistrict","multifunction",0.00
"pipe_gas","shoulder","northDistrict","multifunction",0.00
"pipe_gas","wint","northDistrict","northDistrict",0.00
"pipe_gas","sum","northDistrict","northDistrict",0.00
"pipe_gas","shoulder","northDistrict","northDistrict",0.00
"pipe_gas","wint","northDistrict","quality",0.00
"pipe_gas","sum","northDistrict","quality",0.00
"pipe_gas","shoulder","northDistrict","quality",0.00
"pipe_gas","wint","northDistrict","reserved",0.00
"pipe_gas","sum","northDistrict","reserved",0.00
"pipe_gas","shoulder","northDistrict","reserved",0.00
"pipe_gas","wint","northDistrict","residential",0.00
"pipe_gas","sum","northDistrict","residential",0.00
"pipe_gas","shoulder","northDistrict","residential",0.00
"pipe_gas","wint","northDistrict","school",0.00
"pipe_gas","sum","northDistrict","school",0.00
"pipe_gas","shoulder","northDistrict","school",0.00
"pipe_gas","wint","northDistrict","tech",0.00
"pipe_gas","sum","northDistrict","tech",0.00
"pipe_gas","shoulder","northDistrict","tech",0.00
"pipe_gas","wint","quality","dormitories",0.00
"pipe_gas","sum","quality","dormitories",0.00
"pipe_gas","shoulder","quality","dormitories",0.00
"pipe_gas","wint","quality","energyIsland",0.00
"pipe_gas","sum","quality","energyIsland",0.00
"pipe_gas","shoulder","quality","energyIsland",0.00
"pipe_gas","wint","quality","factory",0.00
"pipe_gas","sum","quality","factory",0.00
"pipe_gas","shoulder","quality","factory",0.00
"pipe_gas","wint","quality","factory_assembly",0.00
"pipe_gas","sum","quality","factory_assembly",0.00
"pipe_gas","shoulder","quality","factory_assembly",0.00
"pipe_gas","wint","quality","factory_blades",0.00
"pipe_gas","sum","quality","factory_blades",0.00
"pipe_gas","shoulder","quality","factory_blades",0.00
"pipe_gas","wint","quality","hospital",0.00
"pipe_gas","sum","quality","hospital",0.00
"pipe_gas","shoulder","quality","hospital",0.00
"pipe_gas","wint","quality","multifunction",0.00
"pipe_gas","sum","quality","multifunction",0.00
"pipe_gas","shoulder","quality","multifunction",0.00
"pipe_gas","wint","quality","northDistrict",0.00
"pipe_gas","sum","quality","northDistrict",0.00
"pipe_gas","shoulder","quality","northDistrict",0.00
"pipe_gas","wint","quality","quality",0.00
"pipe_gas","sum","quality","quality",0.00
"pipe_gas","shoulder","quality","quality",0.00
"pipe_gas","wint","quality","reserved",0.00
"pipe_gas","sum","quality","reserved",0.00
"pipe_gas","shoulder","quality","reserved",0.00
"pipe_gas","wint","quality","residential",0.00
"pipe_gas","sum","quality","residential",0.00
"pipe_gas","shoulder","quality","residential",0.00
"pipe_gas","wint","quality","school",0.00
"pipe_gas","sum","quality","school",0.00
"pipe_gas","shoulder","quality","school",0.00
"pipe_gas","wint","quality","tech",0.00
"pipe_gas","sum","quality","tech",0.00
"pipe_gas","shoulder","quality","tech",0.00
"pipe_gas","wint","reserved","dormitories",0.00
"pipe_gas","sum","reserved","dormitories",0.00
"pipe_gas","shoulder","reserved","dormitories",0.00
"pipe_gas","wint","reserved","energyIsland",0.00
"pipe_gas","sum","reserved","energyIsland",0.00
"pipe_gas","shoulder","reserved","energyIsland",0.00
"pipe_gas","wint","reserved","factory",0.00
"pipe_gas","sum","reserved","factory",0.00
"pipe_gas","shoulder","reserved","factory",0.00
"pipe_gas","wint","reserved","factory_assembly",0.00
"pipe_gas","sum","reserved","factory_assembly",0.00
"pipe_gas","shoulder","reserved","factory_assembly",0.00
"pipe_gas","wint","reserved","factory_blades",0.00
"pipe_gas","sum","reserved","factory_blades",0.00
"pipe_gas","shoulder","reserved","factory_blades",0.00
"pipe_gas","wint","reserved","hospital",0.00
"pipe_gas","sum","reserved","hospital",0.00
"pipe_gas","shoulder","reserved","hospital",0.00
"pipe_gas","wint","reserved","multifunction",0.00
"pipe_gas","sum","reserved","multifunction",0.00
"pipe_gas","shoulder","reserved","multifunction",0.00
"pipe_gas","wint","reserved","northDistrict",0.00
"pipe_gas","sum","reserved","northDistrict",0.00
"pipe_gas","shoulder","reserved","northDistrict",0.00
"pipe_gas","wint","reserved","quality",0.00
"pipe_gas","sum","reserved","quality",0.00
"pipe_gas","shoulder","reserved","quality",0.00
"pipe_gas","wint","reserved","reserved",0.00
"pipe_gas","sum","reserved","reserved",0.00
"pipe_gas","shoulder","reserved","reserved",0.00
"pipe_gas","wint","reserved","residential",0.00
"pipe_gas","sum","reserved","residential",0.00
"pipe_gas","shoulder","reserved","residential",0.00
"pipe_gas","wint","reserved","school",0.00
"pipe_gas","sum","reserved","school",0.00
"pipe_gas","shoulder","reserved","school",0.00
"pipe_gas","wint","reserved","tech",0.00
"pipe_gas","sum","reserved","tech",0.00
"pipe_gas","shoulder","reserved","tech",0.00
"pipe_gas","wint","residential","dormitories",0.00
"pipe_gas","sum","residential","dormitories",0.00
"pipe_gas","shoulder","residential","dormitories",0.00
"pipe_gas","wint","residential","energyIsland",0.00
"pipe_gas","sum","residential","energyIsland",0.00
"pipe_gas","shoulder","residential","energyIsland",0.00
"pipe_gas","wint","residential","factory",0.00
"pipe_gas","sum","residential","factory",0.00
"pipe_gas","shoulder","residential","factory",0.00
"pipe_gas","wint","residential","factory_assembly",0.00
"pipe_gas","sum","residential","factory_assembly",0.00
"pipe_gas","shoulder","residential","factory_assembly",0.00
"pipe_gas","wint","residential","factory_blades",0.00
"pipe_gas","sum","residential","factory_blades",0.00
"pipe_gas","shoulder","residential","factory_blades",0.00
"pipe_gas","wint","residential","hospital",0.00
"pipe_gas","sum","residential","hospital",0.00
"pipe_gas","shoulder","residential","hospital",0.00
"pipe_gas","wint","residential","multifunction",0.00
"pipe_gas","sum","residential","multifunction",0.00
"pipe_gas","shoulder","residential","multifunction",0.00
"pipe_gas","wint","residential","northDistrict",0.00
"pipe_gas","sum","residential","northDistrict",0.00
"pipe_gas","shoulder","residential","northDistrict",0.00
"pipe_gas","wint","residential","quality",0.00
"pipe_gas","sum","residential","quality",0.00
"pipe_gas","shoulder","residential","quality",0.00
"pipe_gas","wint","residential","reserved",0.00
"pipe_gas","sum","residential","reserved",0.00
"pipe_gas","shoulder","residential","reserved",0.00
"pipe_gas","wint","residential","residential",0.00
"pipe_gas","sum","residential","residential",0.00
"pipe_gas","shoulder","residential","residential",0.00
"pipe_gas","wint","residential","school",0.00
"pipe_gas","sum","residential","school",0.00
"pipe_gas","shoulder","residential","school",0.00
"pipe_gas","wint","residential","tech",0.00
"pipe_gas","sum","residential","tech",0.00
"pipe_gas","shoulder","residential","tech",0.00
"pipe_gas","wint","school","dormitories",0.00
"pipe_gas","sum","school","dormitories",0.00
"pipe_gas","shoulder","school","dormitories",0.00
"pipe_gas","wint","school","energyIsland",0.00
"pipe_gas","sum","school","energyIsland",0.00
"pipe_gas","shoulder","school","energyIsland",0.00
"pipe_gas","wint","school","factory",0.00
"pipe_gas","sum","school","factory",0.00
"pipe_gas","shoulder","school","factory",0.00
"pipe_gas","wint","school","factory_assembly",0.00
"pipe_gas","sum","school","factory_assembly",0.00
"pipe_gas","shoulder","school","factory_assembly",0.00
"pipe_gas","wint","school","factory_blades",0.00
"pipe_gas","sum","school","factory_blades",0.00
"pipe_gas","shoulder","school","factory_blades",0.00
"pipe_gas","wint","school","hospital",0.00
"pipe_gas","sum","school","hospital",0.00
"pipe_gas","shoulder","school","hospital",0.00
"pipe_gas","wint","school","multifunction",0.00
"pipe_gas","sum","school","multifunction",0.00
"pipe_gas","shoulder","school","multifunction",0.00
"pipe_gas","wint","school","northDistrict",0.00
"pipe_gas","sum","school","northDistrict",0.00
"pipe_gas","shoulder","school","northDistrict",0.00
"pipe_gas","wint","school","quality",0.00
"pipe_gas","sum","school","quality",0.00
"pipe_gas","shoulder","school","quality",0.00
"pipe_gas","wint","school","reserved",0.00
"pipe_gas","sum","school","reserved",0.00
"pipe_gas","shoulder","school","reserved",0.00
"pipe_gas","wint","school","residential",0.00
"pipe_gas","sum","school","residential",0.00
"pipe_gas","shoulder","school","residential",0.00
"pipe_gas","wint","school","school",0.00
"pipe_gas","sum","school","school",0.00
"pipe_gas","shoulder","school","school",0.00
"pipe_gas","wint","school","tech",0.00
"pipe_gas","sum","school","tech",0.00
"pipe_gas","shoulder","school","tech",0.00
"pipe_gas","wint","tech","dormitories",0.00
"pipe_gas","sum","tech","dormitories",0.00
"pipe_gas","shoulder","tech","dormitories",0.00
"pipe_gas","wint","tech","energyIsland",0.00
"pipe_gas","sum","tech","energyIsland",0.00
"pipe_gas","shoulder","tech","energyIsland",0.00
"pipe_gas","wint","tech","factory",0.00
"pipe_gas","sum","tech","factory",0.00
"pipe_gas","shoulder","tech","factory",0.00
"pipe_gas","wint","tech","factory_assembly",0.00
"pipe_gas","sum","tech","factory_assembly",0.00
"pipe_gas","shoulder","tech","factory_assembly",0.00
"pipe_gas","wint","tech","factory_blades",0.00
"pipe_gas","sum","tech","factory_blades",0.00
"pipe_gas","shoulder","tech","factory_blades",0.00
"pipe_gas","wint","tech","hospital",0.00
"pipe_gas","sum","tech","hospital",0.00
"pipe_gas","shoulder","tech","hospital",0.00
"pipe_gas","wint","tech","multifunction",0.00
"pipe_gas","sum","tech","multifunction",0.00
"pipe_gas","shoulder","tech","multifunction",0.00
"pipe_gas","wint","tech","northDistrict",0.00
"pipe_gas","sum","tech","northDistrict",0.00
"pipe_gas","shoulder","tech","northDistrict",0.00
"pipe_gas","wint","tech","quality",0.00
"pipe_gas","sum","tech","quality",0.00
"pipe_gas","shoulder","tech","quality",0.00
"pipe_gas","wint","tech","reserved",0.00
"pipe_gas","sum","tech","reserved",0.00
"pipe_gas","shoulder","tech","reserved",0.00
"pipe_gas","wint","tech","residential",0.00
"pipe_gas","sum","tech","residential",0.00
"pipe_gas","shoulder","tech","residential",0.00
"pipe_gas","wint","tech","school",0.00
"pipe_gas","sum","tech","school",0.00
"pipe_gas","shoulder","tech","school",0.00
"pipe_gas","wint","tech","tech",0.00
"pipe_gas","sum","tech","tech",0.00
"pipe_gas","shoulder","tech","tech",0.00
"pipe_hot_primary_feed","wint","dormitories","dormitories",0.00
"pipe_hot_primary_feed","sum","dormitories","dormitories",0.00
"pipe_hot_primary_feed","shoulder","dormitories","dormitories",0.00
"pipe_hot_primary_feed","wint","dormitories","energyIsland",0.00
"pipe_hot_primary_feed","sum","dormitories","energyIsland",0.00
"pipe_hot_primary_feed","shoulder","dormitories","energyIsland",0.00
"pipe_hot_primary_feed","wint","dormitories","factory",0.00
"pipe_hot_primary_feed","sum","dormitories","factory",0.00
"pipe_hot_primary_feed","shoulder","dormitories","factory",0.00
"pipe_hot_primary_feed","wint","dormitories","factory_assembly",0.00
"pipe_hot_primary_feed","sum","dormitories","factory_assembly",0.00
"pipe_hot_primary_feed","shoulder","dormitories","factory_assembly",0.00
"pipe_hot_primary_feed","wint","dormitories","factory_blades",0.00
"pipe_hot_primary_feed","sum","dormitories","factory_blades",0.00
"pipe_hot_primary_feed","shoulder","dormitories","factory_blades",0.00
"pipe_hot_primary_feed","wint","dormitories","hospital",0.00
"pipe_hot_primary_feed","sum","dormitories","hospital",0.00
"pipe_hot_primary_feed","shoulder","dormitories","hospital",0.00
"pipe_hot_primary_feed","wint","dormitories","multifunction",0.00
"pipe_hot_primary_feed","sum","dormitories","multifunction",0.00
"pipe_hot_primary_feed","shoulder","dormitories","multifunction",0.00
"pipe_hot_primary_feed","wint","dormitories","northDistrict",0.00
"pipe_hot_primary_feed","sum","dormitories","northDistrict",0.00
"pipe_hot_primary_feed","shoulder","dormitories","northDistrict",0.00
"pipe_hot_primary_feed","wint","dormitories","quality",0.00
"pipe_hot_primary_feed","sum","dormitories","quality",0.00
"pipe_hot_primary_feed","shoulder","dormitories","quality",0.00
"pipe_hot_primary_feed","wint","dormitories","reserved",0.00
"pipe_hot_primary_feed","sum","dormitories","reserved",0.00
"pipe_hot_primary_feed","shoulder","dormitories","reserved",0.00
"pipe_hot_primary_feed","wint","dormitories","residential",0.00
"pipe_hot_primary_feed","sum","dormitories","residential",0.00
"pipe_hot_primary_feed","shoulder","dormitories","residential",0.00
"pipe_hot_primary_feed","wint","dormitories","school",0.00
"pipe_hot_primary_feed","sum","dormitories","school",0.00
"pipe_hot_primary_feed","shoulder","dormitories","school",0.00
"pipe_hot_primary_feed","wint","dormitories","tech",0.00
"pipe_hot_primary_feed","sum","dormitories","tech",0.00
"pipe_hot_primary_feed","shoulder","dormitories","tech",0.00
"pipe_hot_primary_feed","wint","energyIsland","dormitories",0.00
"pipe_hot_primary_feed","sum","energyIsland","dormitories",0.00
"pipe_hot_primary_feed","shoulder","energyIsland","dormitories",0.00
"pipe_hot_primary_feed","wint","energyIsland","energyIsland",0.00
"pipe_hot_primary_feed","sum","energyIsland","energyIsland",0.00
"pipe_hot_primary_feed","shoulder","energyIsland","energyIsland",0.00
"pipe_hot_primary_feed","wint","energyIsland","factory",0.00
"pipe_hot_primary_feed","sum","energyIsland","factory",0.00
"pipe_hot_primary_feed","shoulder","energyIsland","factory",0.00
"pipe_hot_primary_feed","wint","energyIsland","factory_assembly",0.00
